8.713326387981368271e-02,7.297992219573845585e-01,6.216603957066582087e-01,4.478864999476603881e-01,4.749838096294061174e-01,-9.724492746125887876e-01,-9.377677833015594100e-01,3.182721384862929881e-01,1.606731781597514619e-02
3.728996241572621884e-01,5.361753688856099043e-01,4.500072521207540976e-01,4.103738445512594701e-02,4.749838096294061174e-01,-9.724492746125887876e-01,-9.377677833015594100e-01,3.182721384862929881e-01,1.606731781597514619e-02
1.446149411612425162e-01,1.458823531525781370e-01,2.901672838830657852e-01,4.682336072699988527e-02,9.659599505690517063e-01,-9.724492746125887876e-01,-7.460219526362581455e-01,8.664820763315330687e-01,-3.013319144534152283e-01
-4.407568059988298259e-02,6.251624305128022918e-01,7.517955877359283612e-01,4.478864999476603881e-01,1.441866551625443638e-01,-9.724492746125887876e-01,2.251235644852322970e-02,8.174132403154708015e-01,-8.178421076233397535e-01
1.446149411612425162e-01,4.424774572160123931e-01,6.216603957066582087e-01,5.305922677490677586e-01,4.711617461268586826e-01,-9.901856416161229912e-01,7.177172312004873600e-01,8.424189368583041571e-01,-3.013319144534152283e-01
5.661391019351049714e-01,-5.898038939777205947e-02,2.030140837744554005e-03,4.103738445512594701e-02,6.574605035825062949e-01,-9.724492746125887876e-01,-7.460219526362581455e-01,-6.943646840239536822e-02,1.606731781597514619e-02
5.267073094847374293e-02,6.251624305128022918e-01,2.030140837744554005e-03,5.038325016763687270e-01,4.711617461268586826e-01,-9.724492746125887876e-01,-9.957047913490104651e-01,1.374674256470644895e-01,-3.013319144534152283e-01
-4.407568059988298259e-02,9.178963373228663514e-01,-7.355785156495810995e-01,5.773818330419020484e-01,9.659599505690517063e-01,-9.724492746125887876e-01,-8.821175477896570083e-01,3.182721384862929881e-01,6.253478993198511304e-01
-4.204525749855740901e-01,9.178963373228663514e-01,2.030140837744554005e-03,4.682336072699988527e-02,9.659599505690517063e-01,-9.724492746125887876e-01,7.177172312004873600e-01,3.182721384862929881e-01,1.606731781597514619e-02
5.267073094847374293e-02,6.237605270918125111e-01,2.901672838830657852e-01,4.682336072699988527e-02,9.659599505690517063e-01,-9.724492746125887876e-01,-7.460219526362581455e-01,2.073608739545762525e-02,-3.013319144534152283e-01
